PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26997298","The Psychoactive Designer Drug and Bath Salt Constituent MDPV Causes Widespread Disruption of Brain Functional Connectivity","Colon-Perez LM, Tran K, Thompson K, Pace MC, Blum K, Goldberger BA, Gold MS, Bruijnzeel AW, Setlow B, Febo M.","Neuropsychopharmacology. 2016 Aug;41(9):2352-65. doi: 10.1038/npp.2016.40. Epub 2016 Mar 21.","Colon-Perez LM","Neuropsychopharmacology","2016","2016/03/22","PMC4946066","","10.1038/npp.2016.40"
"29388323","Effects of repeated long-term psychosocial stress and acute cannabinoid exposure on mouse corticostriatal circuitries: Implications for neuropsychiatric disorders","Tomas-Roig J, Piscitelli F, Gil V, Quintana E, Ramió-Torrentà LL, Del Río JA, Moore TP, Agbemenyah H, Salinas G, Pommerenke C, Lorenzen S, Beißbarth T, Hoyer-Fender S, Di Marzo V, Havemann-Reinecke U.","CNS Neurosci Ther. 2018 Jun;24(6):528-538. doi: 10.1111/cns.12810. Epub 2018 Jan 31.","Tomas-Roig J","CNS Neurosci Ther","2018","2018/02/02","PMC5969305","","10.1111/cns.12810"
"29971248","Optogenetic Study of Anterior BNST and Basomedial Amygdala Projections to the Ventromedial Hypothalamus","Yamamoto R, Ahmed N, Ito T, Gungor NZ, Pare D.","eNeuro. 2018 Jul 2;5(3):ENEURO.0204-18.2018. doi: 10.1523/ENEURO.0204-18.2018. eCollection 2018 May-Jun.","Yamamoto R","eNeuro","2018","2018/07/05","PMC6027956","","10.1523/ENEURO.0204-18.2018"
"30477578","Forced turnover of aged microglia induces an intermediate phenotype but does not rebalance CNS environmental cues driving priming to immune challenge","O'Neil SM, Witcher KG, McKim DB, Godbout JP.","Acta Neuropathol Commun. 2018 Nov 26;6(1):129. doi: 10.1186/s40478-018-0636-8.","O'Neil SM","Acta Neuropathol Commun","2018","2018/11/28","PMC6260864","","10.1186/s40478-018-0636-8"
"31588607","Improving fitness increases dentate gyrus/CA3 volume in the hippocampal head and enhances memory in young adults","Nauer RK, Dunne MF, Stern CE, Storer TW, Schon K.","Hippocampus. 2020 May;30(5):488-504. doi: 10.1002/hipo.23166. Epub 2019 Oct 7.","Nauer RK","Hippocampus","2020","2019/10/08","PMC7485880","NIHMS1618223","10.1002/hipo.23166"
"31488612","Disturbed Prefrontal Cortex Activity in the Absence of Schizophrenia-Like Behavioral Dysfunction in Arc/Arg3.1 Deficient Mice","Gao X, Grendel J, Muhia M, Castro-Gomez S, Süsens U, Isbrandt D, Kneussel M, Kuhl D, Ohana O.","J Neurosci. 2019 Oct 9;39(41):8149-8163. doi: 10.1523/JNEUROSCI.0623-19.2019. Epub 2019 Sep 5.","Gao X","J Neurosci","2019","2019/09/07","PMC6786822","","10.1523/JNEUROSCI.0623-19.2019"
"30878290","Pain-Induced Negative Affect Is Mediated via Recruitment of The Nucleus Accumbens Kappa Opioid System","Massaly N, Copits BA, Wilson-Poe AR, Hipólito L, Markovic T, Yoon HJ, Liu S, Walicki MC, Bhatti DL, Sirohi S, Klaas A, Walker BM, Neve R, Cahill CM, Shoghi KI, Gereau RW 4th, McCall JG, Al-Hasani R, Bruchas MR, Morón JA.","Neuron. 2019 May 8;102(3):564-573.e6. doi: 10.1016/j.neuron.2019.02.029. Epub 2019 Mar 13.","Massaly N","Neuron","2019","2019/03/18","PMC6509001","NIHMS1522046","10.1016/j.neuron.2019.02.029"
"26189451","Prenatal Nicotine Exposure Impairs Executive Control Signals in Medial Prefrontal Cortex","Bryden DW, Burton AC, Barnett BR, Cohen VJ, Hearn TN, Jones EA, Kariyil RJ, Kunin A, Kwak SI, Lee J, Lubinski BL, Rao GK, Zhan A, Roesch MR.","Neuropsychopharmacology. 2016 Feb;41(3):716-25. doi: 10.1038/npp.2015.197. Epub 2015 Jul 20.","Bryden DW","Neuropsychopharmacology","2016","2015/07/21","PMC4707818","","10.1038/npp.2015.197"
"30399595","Co-administration of the low dose of orexin and nitrergic antagonists induces an antidepressant-like effect in mice","Alijanpour S, Khakpai F, Ebrahimi-Ghiri M, Zarrindast MR.","Biomed Pharmacother. 2019 Jan;109:589-594. doi: 10.1016/j.biopha.2018.10.033. Epub 2018 Nov 3.","Alijanpour S","Biomed Pharmacother","2019","2018/11/07","","","10.1016/j.biopha.2018.10.033"
"29218848","SHANK1 is differentially expressed during development in CA1 hippocampal neurons and astrocytes","Collins SM, Belagodu AP, Reed SL, Galvez R.","Dev Neurobiol. 2018 Apr;78(4):363-373. doi: 10.1002/dneu.22564. Epub 2017 Dec 26.","Collins SM","Dev Neurobiol","2018","2017/12/09","","","10.1002/dneu.22564"
"32431472","Predictors of colony extinction vary by habitat type in social spiders","McEwen BL, Lichtenstein JLL, Fisher DN, Wright CM, Chism GT, Pinter-Wollman N, Pruitt JN.","Behav Ecol Sociobiol. 2020 Jan;74(1):2. doi: 10.1007/s00265-019-2781-x. Epub 2019 Dec 13.","McEwen BL","Behav Ecol Sociobiol","2020","2020/05/21","PMC7236762","NIHMS1585274","10.1007/s00265-019-2781-x"
"26743041","Elevated glucose and oligomeric β-amyloid disrupt synapses via a common pathway of aberrant protein S-nitrosylation","Akhtar MW, Sanz-Blasco S, Dolatabadi N, Parker J, Chon K, Lee MS, Soussou W, McKercher SR, Ambasudhan R, Nakamura T, Lipton SA.","Nat Commun. 2016 Jan 8;7:10242. doi: 10.1038/ncomms10242.","Akhtar MW","Nat Commun","2016","2016/01/09","PMC4729876","","10.1038/ncomms10242"
"29398615","Insulin-like growth factor receptor signaling regulates working memory, mitochondrial metabolism, and amyloid-β uptake in astrocytes","Logan S, Pharaoh GA, Marlin MC, Masser DR, Matsuzaki S, Wronowski B, Yeganeh A, Parks EE, Premkumar P, Farley JA, Owen DB, Humphries KM, Kinter M, Freeman WM, Szweda LI, Van Remmen H, Sonntag WE.","Mol Metab. 2018 Mar;9:141-155. doi: 10.1016/j.molmet.2018.01.013. Epub 2018 Feb 2.","Logan S","Mol Metab","2018","2018/02/06","PMC5870102","","10.1016/j.molmet.2018.01.013"
"30963653","Role of the posterodorsal medial amygdala in predator odour stress-induced puberty delay in female rats","Li XF, Adekunbi DA, Alobaid HM, Li S, Pilot M, Lightman SL, O'Byrne KT.","J Neuroendocrinol. 2019 Jun;31(6):e12719. doi: 10.1111/jne.12719. Epub 2019 Apr 29.","Li XF","J Neuroendocrinol","2019","2019/04/10","PMC6563483","","10.1111/jne.12719"
"27383604","Fragile X Mental Retardation Protein Is Required to Maintain Visual Conditioning-Induced Behavioral Plasticity by Limiting Local Protein Synthesis","Liu HH, Cline HT.","J Neurosci. 2016 Jul 6;36(27):7325-39. doi: 10.1523/JNEUROSCI.4282-15.2016.","Liu HH","J Neurosci","2016","2016/07/08","PMC4938868","","10.1523/JNEUROSCI.4282-15.2016"
"29089437","Transient Hypoxemia Chronically Disrupts Maturation of Preterm Fetal Ovine Subplate Neuron Arborization and Activity","McClendon E, Shaver DC, Degener-O'Brien K, Gong X, Nguyen T, Hoerder-Suabedissen A, Molnár Z, Mohr C, Richardson BD, Rossi DJ, Back SA.","J Neurosci. 2017 Dec 6;37(49):11912-11929. doi: 10.1523/JNEUROSCI.2396-17.2017. Epub 2017 Oct 31.","McClendon E","J Neurosci","2017","2017/11/02","PMC5719974","","10.1523/JNEUROSCI.2396-17.2017"
"31493241","The Role of Free Oxygen Radicals in Lasting Hyperexcitability of Rat Subicular Neurons After Exposure to General Anesthesia During Brain Development","Joksimovic SM, DiGruccio MR, Boscolo A, Jevtovic-Todorovic V, Todorovic SM.","Mol Neurobiol. 2020 Jan;57(1):208-216. doi: 10.1007/s12035-019-01770-y. Epub 2019 Sep 6.","Joksimovic SM","Mol Neurobiol","2020","2019/09/08","PMC7273833","NIHMS1594820","10.1007/s12035-019-01770-y"
"28130175","Up-regulation of SIRT6 in the hippocampus induced rats with depression-like behavior via the block Akt/GSK3β signaling pathway","Mao Q, Gong X, Zhou C, Tu Z, Zhao L, Wang L, Wang X, Sun L, Xia J, Lian B, Chen J, Mu J, Yang D, Xie P.","Behav Brain Res. 2017 Apr 14;323:38-46. doi: 10.1016/j.bbr.2017.01.035. Epub 2017 Jan 24.","Mao Q","Behav Brain Res","2017","2017/01/29","","","10.1016/j.bbr.2017.01.035"
"30210290","Molecular Mechanisms of Lithium Action: Switching the Light on Multiple Targets for Dementia Using Animal Models","Kerr F, Bjedov I, Sofola-Adesakin O.","Front Mol Neurosci. 2018 Aug 28;11:297. doi: 10.3389/fnmol.2018.00297. eCollection 2018.","Kerr F","Front Mol Neurosci","2018","2018/09/14","PMC6121012","","10.3389/fnmol.2018.00297"
"31772302","Hippocampal Lnx1-NMDAR multiprotein complex mediates initial social memory","Liu XD, Ai PH, Zhu XN, Pan YB, Halford MM, Henkemeyer M, Feng DF, Xu TL, Sun S, Xu NJ.","Mol Psychiatry. 2019 Nov 26. doi: 10.1038/s41380-019-0606-y. Online ahead of print.","Liu XD","Mol Psychiatry","2019","2019/11/28","","","10.1038/s41380-019-0606-y"
"32209456","Neurodevelopmental Outcomes of Prenatal Preeclampsia Exposure","Gumusoglu SB, Chilukuri ASS, Santillan DA, Santillan MK, Stevens HE.","Trends Neurosci. 2020 Apr;43(4):253-268. doi: 10.1016/j.tins.2020.02.003. Epub 2020 Mar 6.","Gumusoglu SB","Trends Neurosci","2020","2020/03/27","PMC7170230","NIHMS1568882","10.1016/j.tins.2020.02.003"
"26943466","Inhibition of Orexin Signaling Promotes Sleep Yet Preserves Salient Arousability in Monkeys","Tannenbaum PL, Tye SJ, Stevens J, Gotter AL, Fox SV, Savitz AT, Coleman PJ, Uslaner JM, Kuduk SD, Hargreaves R, Winrow CJ, Renger JJ.","Sleep. 2016 Mar 1;39(3):603-12. doi: 10.5665/sleep.5536.","Tannenbaum PL","Sleep","2016","2016/03/05","PMC4763356","","10.5665/sleep.5536"
"31676463","Pigment epithelium-derived factor alleviates depressive-like behaviors in mice by modulating adult hippocampal synaptic growth and Wnt pathway","Tian T, Yang Y, Xu B, Qin Y, Zang G, Zhou C, Zheng P, Chen J, Cheng K, Chen J, Gong X, Xie P.","Prog Neuropsychopharmacol Biol Psychiatry. 2020 Mar 2;98:109792. doi: 10.1016/j.pnpbp.2019.109792. Epub 2019 Oct 30.","Tian T","Prog Neuropsychopharmacol Biol Psychiatry","2020","2019/11/03","","","10.1016/j.pnpbp.2019.109792"
"30540129","Parkinson's disease: a short story of 200 years","Cuenca L, Gil-Martinez AL, Cano-Fernandez L, Sanchez-Rodrigo C, Estrada C, Fernandez-Villalba E, Herrero MT.","Histol Histopathol. 2019 Jun;34(6):573-591. doi: 10.14670/HH-18-073. Epub 2018 Dec 12.","Cuenca L","Histol Histopathol","2019","2018/12/13","","","10.14670/HH-18-073"
"28286321","Synaptic proteome changes in the hypothalamus of mother rats","Udvari EB, Völgyi K, Gulyássy P, Dimén D, Kis V, Barna J, Szabó ÉR, Lubec G, Juhász G, Kékesi KA, Dobolyi Á.","J Proteomics. 2017 Apr 21;159:54-66. doi: 10.1016/j.jprot.2017.03.006. Epub 2017 Mar 9.","Udvari EB","J Proteomics","2017","2017/03/14","","","10.1016/j.jprot.2017.03.006"
"26481903","Wavelet-based clustering of resting state MRI data in the rat","Medda A, Hoffmann L, Magnuson M, Thompson G, Pan WJ, Keilholz S.","Magn Reson Imaging. 2016 Jan;34(1):35-43. doi: 10.1016/j.mri.2015.10.005. Epub 2015 Oct 23.","Medda A","Magn Reson Imaging","2016","2015/10/21","PMC4691392","NIHMS739361","10.1016/j.mri.2015.10.005"
"29716652","α-Synuclein fibril-induced paradoxical structural and functional defects in hippocampal neurons","Froula JM, Henderson BW, Gonzalez JC, Vaden JH, Mclean JW, Wu Y, Banumurthy G, Overstreet-Wadiche L, Herskowitz JH, Volpicelli-Daley LA.","Acta Neuropathol Commun. 2018 May 1;6(1):35. doi: 10.1186/s40478-018-0537-x.","Froula JM","Acta Neuropathol Commun","2018","2018/05/03","PMC5928584","","10.1186/s40478-018-0537-x"
"31736763","Contribution of the GABAergic System to Non-Motor Manifestations in Premotor and Early Stages of Parkinson's Disease","Murueta-Goyena A, Andikoetxea A, Gómez-Esteban JC, Gabilondo I.","Front Pharmacol. 2019 Oct 30;10:1294. doi: 10.3389/fphar.2019.01294. eCollection 2019.","Murueta-Goyena A","Front Pharmacol","2019","2019/11/19","PMC6831739","","10.3389/fphar.2019.01294"
"30914924","Prediction of Forelimb Reach Results From Motor Cortex Activities Based on Calcium Imaging and Deep Learning","Li C, Chan DCW, Yang X, Ke Y, Yung WH.","Front Cell Neurosci. 2019 Mar 12;13:88. doi: 10.3389/fncel.2019.00088. eCollection 2019.","Li C","Front Cell Neurosci","2019","2019/03/28","PMC6422863","","10.3389/fncel.2019.00088"
"33132894","Target Dysbiosis of Gut Microbes as a Future Therapeutic Manipulation in Alzheimer's Disease","Zhu F, Li C, Chu F, Tian X, Zhu J.","Front Aging Neurosci. 2020 Oct 6;12:544235. doi: 10.3389/fnagi.2020.544235. eCollection 2020.","Zhu F","Front Aging Neurosci","2020","2020/11/02","PMC7572848","","10.3389/fnagi.2020.544235"
"33013326","A Generalized Linear Model of a Navigation Network","Vinepinsky E, Perchik S, Segev R.","Front Neural Circuits. 2020 Sep 9;14:56. doi: 10.3389/fncir.2020.00056. eCollection 2020.","Vinepinsky E","Front Neural Circuits","2020","2020/10/05","PMC7509173","","10.3389/fncir.2020.00056"
"31781001","The Impact of Acute Stress Physiology on Skilled Motor Performance: Implications for Policing","Anderson GS, Di Nota PM, Metz GAS, Andersen JP.","Front Psychol. 2019 Nov 7;10:2501. doi: 10.3389/fpsyg.2019.02501. eCollection 2019.","Anderson GS","Front Psychol","2019","2019/11/30","PMC6856650","","10.3389/fpsyg.2019.02501"
"31382834","From Conditioning to Emotion: Translating Animal Models of Learning to Human Psychopathology","Heller AS.","Neuroscientist. 2020 Feb;26(1):43-56. doi: 10.1177/1073858419866820. Epub 2019 Aug 5.","Heller AS","Neuroscientist","2020","2019/08/07","","","10.1177/1073858419866820"
"33108950","Drug Development for Psychotropic, Cognitive-Enhancing, and Disease-Modifying Treatments for Alzheimer's Disease","Cummings J.","J Neuropsychiatry Clin Neurosci. 2021 Winter;33(1):3-13. doi: 10.1176/appi.neuropsych.20060152. Epub 2020 Oct 28.","Cummings J","J Neuropsychiatry Clin Neurosci","2021","2020/10/28","","","10.1176/appi.neuropsych.20060152"
"28819205","Fast wide-volume functional imaging of engineered in vitro brain tissues","Palazzolo G, Moroni M, Soloperto A, Aletti G, Naldi G, Vassalli M, Nieus T, Difato F.","Sci Rep. 2017 Aug 17;7(1):8499. doi: 10.1038/s41598-017-08979-8.","Palazzolo G","Sci Rep","2017","2017/08/19","PMC5561227","","10.1038/s41598-017-08979-8"
"32387646","Effect of Maternal Exercise on Diet-induced Redox Imbalance in Hippocampus of Adult Offspring","August PM, Hözer R, Rodrigues KS, Dos Santos BG, Maurmann RM, Scortegagna MC, Matté C.","Neuroscience. 2020 Jun 15;437:196-206. doi: 10.1016/j.neuroscience.2020.04.046. Epub 2020 May 6.","August PM","Neuroscience","2020","2020/05/11","","","10.1016/j.neuroscience.2020.04.046"
"29407524","Metabolic/inflammatory/vascular comorbidity in psychiatric disorders; soluble epoxide hydrolase (sEH) as a possible new target","Swardfager W, Hennebelle M, Yu D, Hammock BD, Levitt AJ, Hashimoto K, Taha AY.","Neurosci Biobehav Rev. 2018 Apr;87:56-66. doi: 10.1016/j.neubiorev.2018.01.010. Epub 2018 Feb 2.","Swardfager W","Neurosci Biobehav Rev","2018","2018/02/07","PMC5860823","NIHMS944352","10.1016/j.neubiorev.2018.01.010"
"29116812","X-ray Characterization and Structure-Based Optimization of Striatal-Enriched Protein Tyrosine Phosphatase Inhibitors","Witten MR, Wissler L, Snow M, Geschwindner S, Read JA, Brandon NJ, Nairn AC, Lombroso PJ, Käck H, Ellman JA.","J Med Chem. 2017 Nov 22;60(22):9299-9319. doi: 10.1021/acs.jmedchem.7b01292. Epub 2017 Nov 8.","Witten MR","J Med Chem","2017","2017/11/09","PMC5758861","NIHMS929627","10.1021/acs.jmedchem.7b01292"
"28737513","Loss-of-function mutations in co-chaperone BAG3 destabilize small HSPs and cause cardiomyopathy","Fang X, Bogomolovas J, Wu T, Zhang W, Liu C, Veevers J, Stroud MJ, Zhang Z, Ma X, Mu Y, Lao DH, Dalton ND, Gu Y, Wang C, Wang M, Liang Y, Lange S, Ouyang K, Peterson KL, Evans SM, Chen J.","J Clin Invest. 2017 Aug 1;127(8):3189-3200. doi: 10.1172/JCI94310. Epub 2017 Jul 24.","Fang X","J Clin Invest","2017","2017/07/25","PMC5531406","","10.1172/JCI94310"
"26961959","Age-Related Changes in D-Aspartate Oxidase Promoter Methylation Control Extracellular D-Aspartate Levels and Prevent Precocious Cell Death during Brain Aging","Punzo D, Errico F, Cristino L, Sacchi S, Keller S, Belardo C, Luongo L, Nuzzo T, Imperatore R, Florio E, De Novellis V, Affinito O, Migliarini S, Maddaloni G, Sisalli MJ, Pasqualetti M, Pollegioni L, Maione S, Chiariotti L, Usiello A.","J Neurosci. 2016 Mar 9;36(10):3064-78. doi: 10.1523/JNEUROSCI.3881-15.2016.","Punzo D","J Neurosci","2016","2016/03/11","PMC6601755","","10.1523/JNEUROSCI.3881-15.2016"
"31488835","Zika virus replicates in adult human brain tissue and impairs synapses and memory in mice","Figueiredo CP, Barros-Aragão FGQ, Neris RLS, Frost PS, Soares C, Souza INO, Zeidler JD, Zamberlan DC, de Sousa VL, Souza AS, Guimarães ALA, Bellio M, Marcondes de Souza J, Alves-Leon SV, Neves GA, Paula-Neto HA, Castro NG, De Felice FG, Assunção-Miranda I, Clarke JR, Da Poian AT, Ferreira ST.","Nat Commun. 2019 Sep 5;10(1):3890. doi: 10.1038/s41467-019-11866-7.","Figueiredo CP","Nat Commun","2019","2019/09/07","PMC6728367","","10.1038/s41467-019-11866-7"
"30193769","Inflammatory markers of CHMP2B-mediated frontotemporal dementia","Roos P, von Essen MR, Nielsen TT, Johannsen P, Stokholm J, Bie AS, Waldemar G, Simonsen AH, Heslegrave A, Zetterberg H; FReJA consortium, Sellebjerg F, Nielsen JE.","J Neuroimmunol. 2018 Nov 15;324:136-142. doi: 10.1016/j.jneuroim.2018.08.009. Epub 2018 Aug 17.","Roos P","J Neuroimmunol","2018","2018/09/09","","","10.1016/j.jneuroim.2018.08.009"
"33005147","Age-Related Regional Network Covariance of Magnetic Resonance Imaging Gray Matter in the Rat","Alexander GE, Lin L, Yoshimaru ES, Bharadwaj PK, Bergfield KL, Hoang LT, Chawla MK, Chen K, Moeller JR, Barnes CA, Trouard TP.","Front Aging Neurosci. 2020 Aug 26;12:267. doi: 10.3389/fnagi.2020.00267. eCollection 2020.","Alexander GE","Front Aging Neurosci","2020","2020/10/02","PMC7479213","","10.3389/fnagi.2020.00267"
"32553548","Differential effects of social isolation rearing on glutamate- and GABA-stimulated noradrenaline release in the rat prefrontal cortex and hippocampus","Atmore KH, Stein DJ, Harvey BH, Russell VA, Howells FM.","Eur Neuropsychopharmacol. 2020 Jul;36:111-120. doi: 10.1016/j.euroneuro.2020.05.007. Epub 2020 Jun 15.","Atmore KH","Eur Neuropsychopharmacol","2020","2020/06/20","","","10.1016/j.euroneuro.2020.05.007"
"26970338","Stress and Depression: a Crucial Role of the Mineralocorticoid Receptor","de Kloet ER, Otte C, Kumsta R, Kok L, Hillegers MH, Hasselmann H, Kliegel D, Joëls M.","J Neuroendocrinol. 2016 Aug;28(8). doi: 10.1111/jne.12379.","de Kloet ER","J Neuroendocrinol","2016","2016/03/13","","","10.1111/jne.12379"
"28271508","Alterations in expression of Cat-315 epitope of perineuronal nets during normal ageing, and its modulation by an open-channel NMDA receptor blocker, memantine","Yamada J, Ohgomori T, Jinno S.","J Comp Neurol. 2017 Jun 15;525(9):2035-2049. doi: 10.1002/cne.24198. Epub 2017 Mar 26.","Yamada J","J Comp Neurol","2017","2017/03/09","","","10.1002/cne.24198"
"28397310","Creatine supplementation reduces sleep need and homeostatic sleep pressure in rats","Dworak M, Kim T, Mccarley RW, Basheer R.","J Sleep Res. 2017 Jun;26(3):377-385. doi: 10.1111/jsr.12523. Epub 2017 Apr 11.","Dworak M","J Sleep Res","2017","2017/04/12","PMC5435551","NIHMS852726","10.1111/jsr.12523"
"28542068","Reduced cortical excitatory synapse number in APOE4 mice is associated with increased calcineurin activity","Neustadtl AL, Winston CN, Parsadanian M, Main BS, Villapol S, Burns MP.","Neuroreport. 2017 Jul 5;28(10):618-624. doi: 10.1097/WNR.0000000000000811.","Neustadtl AL","Neuroreport","2017","2017/05/26","PMC5515487","NIHMS872476","10.1097/WNR.0000000000000811"
"27532878","Protective effects of transient receptor potential canonical channels on oxygen-glucose deprivation-induced cell injury in neurons and PC12 cells","Wang Y, Li Y, Di C, Liu T, Hou Q, Wang S.","Neuroreport. 2016 Sep 28;27(14):1072-80. doi: 10.1097/WNR.0000000000000659.","Wang Y","Neuroreport","2016","2016/08/18","","","10.1097/WNR.0000000000000659"
"27479319","Effects of Selective M(1) Muscarinic Receptor Activation on Hippocampal Spatial Representations and Neuronal Oscillations","Lebois EP, Trimper JB, Hu C, Levey AI, Manns JR.","ACS Chem Neurosci. 2016 Oct 19;7(10):1393-1405. doi: 10.1021/acschemneuro.6b00160. Epub 2016 Aug 12.","Lebois EP","ACS Chem Neurosci","2016","2016/08/02","","","10.1021/acschemneuro.6b00160"
