PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32457586","The Impact of the PI3K/Akt Signaling Pathway in Anxiety and Working Memory in Young and Middle-Aged PDK1 K465E Knock-In Mice","Giménez-Llort L, Santana-Santana M, Bayascas JR.","Front Behav Neurosci. 2020 May 8;14:61. doi: 10.3389/fnbeh.2020.00061. eCollection 2020.","Giménez-Llort L","Front Behav Neurosci","2020","2020/05/28","PMC7225327","","10.3389/fnbeh.2020.00061"
"31419467","Disease-modifying effects of a novel T-type calcium channel antagonist, Z944, in a model of temporal lobe epilepsy","Casillas-Espinosa PM, Shultz SR, Braine EL, Jones NC, Snutch TP, Powell KL, O'Brien TJ.","Prog Neurobiol. 2019 Nov;182:101677. doi: 10.1016/j.pneurobio.2019.101677. Epub 2019 Aug 13.","Casillas-Espinosa PM","Prog Neurobiol","2019","2019/08/17","","","10.1016/j.pneurobio.2019.101677"
"28256073","Aging impairs dendrite morphogenesis of newborn neurons and is rescued by 7, 8-dihydroxyflavone","Wang X, Romine JL, Gao X, Chen J.","Aging Cell. 2017 Apr;16(2):304-311. doi: 10.1111/acel.12553.","Wang X","Aging Cell","2017","2017/03/04","PMC5334527","","10.1111/acel.12553"
"31849800","Reduced Glutamate in the Medial Prefrontal Cortex Is Associated With Emotional and Cognitive Dysregulation in People With Chronic Pain","Naylor B, Hesam-Shariati N, McAuley JH, Boag S, Newton-John T, Rae CD, Gustin SM.","Front Neurol. 2019 Dec 3;10:1110. doi: 10.3389/fneur.2019.01110. eCollection 2019.","Naylor B","Front Neurol","2019","2019/12/19","PMC6903775","","10.3389/fneur.2019.01110"
"28837626","Trehalose improves traumatic brain injury-induced cognitive impairment","Portbury SD, Hare DJ, Finkelstein DI, Adlard PA.","PLoS One. 2017 Aug 24;12(8):e0183683. doi: 10.1371/journal.pone.0183683. eCollection 2017.","Portbury SD","PLoS One","2017","2017/08/25","PMC5570321","","10.1371/journal.pone.0183683"
"27142239","Characterization of ultrasonic vocalizations of Fragile X mice","Belagodu AP, Johnson AM, Galvez R.","Behav Brain Res. 2016 Sep 1;310:76-83. doi: 10.1016/j.bbr.2016.04.016. Epub 2016 Apr 30.","Belagodu AP","Behav Brain Res","2016","2016/05/05","","","10.1016/j.bbr.2016.04.016"
"27031954","Endothelin-1 Mediates Brain Microvascular Dysfunction Leading to Long-Term Cognitive Impairment in a Model of Experimental Cerebral Malaria","Freeman BD, Martins YC, Akide-Ndunge OB, Bruno FP, Wang H, Tanowitz HB, Spray DC, Desruisseaux MS.","PLoS Pathog. 2016 Mar 31;12(3):e1005477. doi: 10.1371/journal.ppat.1005477. eCollection 2016 Mar.","Freeman BD","PLoS Pathog","2016","2016/04/01","PMC4816336","","10.1371/journal.ppat.1005477"
"28392296","Anxious behavior induces elevated hippocampal Cb(2) receptor gene expression","Robertson JM, Achua JK, Smith JP, Prince MA, Staton CD, Ronan PJ, Summers TR, Summers CH.","Neuroscience. 2017 Jun 3;352:273-284. doi: 10.1016/j.neuroscience.2017.03.061. Epub 2017 Apr 7.","Robertson JM","Neuroscience","2017","2017/04/11","PMC5482502","NIHMS866544","10.1016/j.neuroscience.2017.03.061"
"27505027","Short and Long Term Behavioral and Pathological Changes in a Novel Rodent Model of Repetitive Mild Traumatic Brain Injury","McAteer KM, Corrigan F, Thornton E, Turner RJ, Vink R.","PLoS One. 2016 Aug 9;11(8):e0160220. doi: 10.1371/journal.pone.0160220. eCollection 2016.","McAteer KM","PLoS One","2016","2016/08/10","PMC4978416","","10.1371/journal.pone.0160220"
"29581432","Maternal deprivation induces alterations in cognitive and cortical function in adulthood","Janetsian-Fritz SS, Timme NM, Timm MM, McCane AM, Baucum Ii AJ, O'Donnell BF, Lapish CC.","Transl Psychiatry. 2018 Mar 27;8(1):71. doi: 10.1038/s41398-018-0119-5.","Janetsian-Fritz SS","Transl Psychiatry","2018","2018/03/28","PMC5913289","","10.1038/s41398-018-0119-5"
"28486694","Differential microRNA expression in cultured palatal fibroblasts from infants with cleft palate and controls","Schoen C, Glennon JC, Abghari S, Bloemen M, Aschrafi A, Carels CEL, Von den Hoff JW.","Eur J Orthod. 2018 Jan 23;40(1):90-96. doi: 10.1093/ejo/cjx034.","Schoen C","Eur J Orthod","2018","2017/05/10","PMC6279088","","10.1093/ejo/cjx034"
"30305440","Wild chimpanzees select tool material based on efficiency and knowledge","Lamon N, Neumann C, Gier J, Zuberbühler K, Gruber T.","Proc Biol Sci. 2018 Oct 10;285(1888):20181715. doi: 10.1098/rspb.2018.1715.","Lamon N","Proc Biol Sci","2018","2018/10/12","PMC6191692","","10.1098/rspb.2018.1715"
"31362539","Blood Flow Deficits and Cerebrovascular Changes in a Dietary Model of Hyperhomocysteinemia","Braun DJ, Abner E, Bakshi V, Goulding DS, Grau EM, Lin AL, Norris CM, Sudduth TL, Webster SJ, Wilcock DM, Van Eldik LJ.","ASN Neuro. 2019 Jan-Dec;11:1759091419865788. doi: 10.1177/1759091419865788.","Braun DJ","ASN Neuro","2019","2019/08/01","PMC6668175","","10.1177/1759091419865788"
"31785353","Cerebral Lipid Dynamics in Chronic Cerebral Hypoperfusion Model by DESI-MS Imaging","Severiano DLR, Oliveira-Lima OC, Vasconcelos GA, Lemes Marques B, Almeida de Carvalho G, Freitas EMM, Xavier CH, Gomez MV, Pinheiro ACO, Gomez RS, Vaz BG, Pinto MCX.","Neuroscience. 2020 Feb 1;426:1-12. doi: 10.1016/j.neuroscience.2019.11.014. Epub 2019 Nov 27.","Severiano DLR","Neuroscience","2020","2019/12/01","","","10.1016/j.neuroscience.2019.11.014"
"29371470","Learning and attention reveal a general relationship between population activity and behavior","Ni AM, Ruff DA, Alberts JJ, Symmonds J, Cohen MR.","Science. 2018 Jan 26;359(6374):463-465. doi: 10.1126/science.aao0284.","Ni AM","Science","2018","2018/01/27","PMC6571104","NIHMS1031740","10.1126/science.aao0284"
"28968539","Phosphatidylinositol-3-kinase and protein kinase C are involved in the pro-cognitive and anti-anxiety effects of phytohormone abscisic acid in rats","Naderi R, Esmaeili-Mahani S, Abbasnejad M.","Biomed Pharmacother. 2017 Dec;96:112-119. doi: 10.1016/j.biopha.2017.09.089. Epub 2017 Sep 29.","Naderi R","Biomed Pharmacother","2017","2017/10/03","","","10.1016/j.biopha.2017.09.089"
"28286181","Amplifying mitochondrial function rescues adult neurogenesis in a mouse model of Alzheimer's disease","Richetin K, Moulis M, Millet A, Arràzola MS, Andraini T, Hua J, Davezac N, Roybon L, Belenguer P, Miquel MC, Rampon C.","Neurobiol Dis. 2017 Jun;102:113-124. doi: 10.1016/j.nbd.2017.03.002. Epub 2017 Mar 10.","Richetin K","Neurobiol Dis","2017","2017/03/14","","","10.1016/j.nbd.2017.03.002"
"33341586","Cognitive effects of low dose of ionizing radiation - Lessons learned and research gaps from epidemiological and biological studies","Pasqual E, Boussin F, Bazyka D, Nordenskjold A, Yamada M, Ozasa K, Pazzaglia S, Roy L, Thierry-Chef I, de Vathaire F, Benotmane MA, Cardis E.","Environ Int. 2021 Feb;147:106295. doi: 10.1016/j.envint.2020.106295. Epub 2020 Dec 17.","Pasqual E","Environ Int","2021","2020/12/20","","","10.1016/j.envint.2020.106295"
"28733897","Alleviation of Neuropathology by Inhibition of Monoacylglycerol Lipase in APP Transgenic Mice Lacking CB2 Receptors","Zhang J, Chen C.","Mol Neurobiol. 2018 Jun;55(6):4802-4810. doi: 10.1007/s12035-017-0689-x. Epub 2017 Jul 21.","Zhang J","Mol Neurobiol","2018","2017/07/23","PMC5776068","NIHMS893169","10.1007/s12035-017-0689-x"
"30321651","Hippocampal deficits in neurodevelopmental disorders","Li Y, Shen M, Stockton ME, Zhao X.","Neurobiol Learn Mem. 2019 Nov;165:106945. doi: 10.1016/j.nlm.2018.10.001. Epub 2018 Oct 12.","Li Y","Neurobiol Learn Mem","2019","2018/10/16","PMC6461531","NIHMS1509855","10.1016/j.nlm.2018.10.001"
"30414884","Long-term behavioural effects of maternal obesity in C57BL/6J mice","Zieba J, Uddin GM, Youngson NA, Karl T, Morris MJ.","Physiol Behav. 2019 Feb 1;199:306-313. doi: 10.1016/j.physbeh.2018.11.004. Epub 2018 Nov 8.","Zieba J","Physiol Behav","2019","2018/11/12","","","10.1016/j.physbeh.2018.11.004"
"27856911","Site-specific phosphorylation of tau inhibits amyloid-β toxicity in Alzheimer's mice","Ittner A, Chua SW, Bertz J, Volkerling A, van der Hoven J, Gladbach A, Przybyla M, Bi M, van Hummel A, Stevens CH, Ippati S, Suh LS, Macmillan A, Sutherland G, Kril JJ, Silva AP, Mackay JP, Poljak A, Delerue F, Ke YD, Ittner LM.","Science. 2016 Nov 18;354(6314):904-908. doi: 10.1126/science.aah6205.","Ittner A","Science","2016","2016/11/19","","","10.1126/science.aah6205"
"28654460","Liposomal Cytarabine Induces Less Neurocognitive Dysfunction Than Intrathecal Methotrexate in an Animal Model","Thomsen AM, Gulinello ME, Wen J, Schmiegelow K, Cole PD.","J Pediatr Hematol Oncol. 2018 Mar;40(2):e91-e96. doi: 10.1097/MPH.0000000000000888.","Thomsen AM","J Pediatr Hematol Oncol","2018","2017/06/28","PMC5743776","NIHMS878832","10.1097/MPH.0000000000000888"
"31180793","Variation in the μ-Opioid Receptor Gene (OPRM1) Does Not Moderate Social-Rejection Sensitivity in Humans","Persson E, Asutay E, Heilig M, Löfberg A, Pedersen N, Västfjäll D, Tinghög G.","Psychol Sci. 2019 Jul;30(7):1050-1062. doi: 10.1177/0956797619849894. Epub 2019 Jun 10.","Persson E","Psychol Sci","2019","2019/06/11","","","10.1177/0956797619849894"
"31732912","Disparate Central and Peripheral Effects of Circulating IGF-1 Deficiency on Tissue Mitochondrial Function","Pharaoh G, Owen D, Yeganeh A, Premkumar P, Farley J, Bhaskaran S, Ashpole N, Kinter M, Van Remmen H, Logan S.","Mol Neurobiol. 2020 Mar;57(3):1317-1331. doi: 10.1007/s12035-019-01821-4. Epub 2019 Nov 15.","Pharaoh G","Mol Neurobiol","2020","2019/11/17","PMC7060968","","10.1007/s12035-019-01821-4"
"28249550","Amelioration of Penetrating Ballistic-Like Brain Injury Induced Cognitive Deficits after Neuronal Differentiation of Transplanted Human Neural Stem Cells","Spurlock MS, Ahmed AI, Rivera KN, Yokobori S, Lee SW, Sam PN, Shear DA, Hefferan MP, Hazel TG, Johe KK, Gajavelli S, Tortella FC, Bullock RM.","J Neurotrauma. 2017 Jun 1;34(11):1981-1995. doi: 10.1089/neu.2016.4602. Epub 2017 Mar 23.","Spurlock MS","J Neurotrauma","2017","2017/03/03","PMC6913783","","10.1089/neu.2016.4602"
"28478324","Estrogen enhances hippocampal gray-matter volume in young and older postmenopausal women: a prospective dose-response study","Albert K, Hiscox J, Boyd B, Dumas J, Taylor W, Newhouse P.","Neurobiol Aging. 2017 Aug;56:1-6. doi: 10.1016/j.neurobiolaging.2017.03.033. Epub 2017 Apr 8.","Albert K","Neurobiol Aging","2017","2017/05/08","PMC5875178","NIHMS952978","10.1016/j.neurobiolaging.2017.03.033"
"29016862","Ube3a deficiency inhibits amyloid plaque formation in APPswe/PS1δE9 mouse model of Alzheimer's disease","Singh BK, Vatsa N, Kumar V, Shekhar S, Sharma A, Jana NR.","Hum Mol Genet. 2017 Oct 15;26(20):4042-4054. doi: 10.1093/hmg/ddx295.","Singh BK","Hum Mol Genet","2017","2017/10/11","","","10.1093/hmg/ddx295"
"30507909","A Protocol for Transcranial Photobiomodulation Therapy in Mice","Salehpour F, De Taboada L, Cassano P, Kamari F, Mahmoudi J, Ahmadi-Kandjani S, Rasta SH, Sadigh-Eteghad S.","J Vis Exp. 2018 Nov 18;(141). doi: 10.3791/59076.","Salehpour F","J Vis Exp","2018","2018/12/04","","","10.3791/59076"
"32203580","Basal forebrain volume reliably predicts the cortical spread of Alzheimer's degeneration","Fernández-Cabello S, Kronbichler M, Van Dijk KRA, Goodman JA, Spreng RN, Schmitz TW; Alzheimer’s Disease Neuroimaging Initiative.","Brain. 2020 Mar 1;143(3):993-1009. doi: 10.1093/brain/awaa012.","Fernández-Cabello S","Brain","2020","2020/03/24","PMC7092749","","10.1093/brain/awaa012"
"28003153","Inhibiting the NLRP3 inflammasome with MCC950 promotes non-phlogistic clearance of amyloid-β and cognitive function in APP/PS1 mice","Dempsey C, Rubio Araiz A, Bryson KJ, Finucane O, Larkin C, Mills EL, Robertson AAB, Cooper MA, O'Neill LAJ, Lynch MA.","Brain Behav Immun. 2017 Mar;61:306-316. doi: 10.1016/j.bbi.2016.12.014. Epub 2016 Dec 18.","Dempsey C","Brain Behav Immun","2017","2016/12/23","","","10.1016/j.bbi.2016.12.014"
"28456716","Voluntary exercise increases adult hippocampal neurogenesis by increasing GSK-3β activity in mice","Zang J, Liu Y, Li W, Xiao D, Zhang Y, Luo Y, Liang W, Liu F, Wei W.","Neuroscience. 2017 Jun 23;354:122-135. doi: 10.1016/j.neuroscience.2017.04.024. Epub 2017 Apr 27.","Zang J","Neuroscience","2017","2017/05/01","","","10.1016/j.neuroscience.2017.04.024"
"27223629","Activity of muscarinic, galanin and cannabinoid receptors in the prodromal and advanced stages in the triple transgenic mice model of Alzheimer's disease","Manuel I, Lombardero L, LaFerla FM, Giménez-Llort L, Rodríguez-Puertas R.","Neuroscience. 2016 Aug 4;329:284-93. doi: 10.1016/j.neuroscience.2016.05.012. Epub 2016 May 17.","Manuel I","Neuroscience","2016","2016/05/26","","","10.1016/j.neuroscience.2016.05.012"
"32272942","Nasal delivery of a CRMP2-derived CBD3 adenovirus improves cognitive function and pathology in APP/PS1 transgenic mice","Qi B, Yang Y, Cheng Y, Sun D, Wang X, Khanna R, Ju W.","Mol Brain. 2020 Apr 9;13(1):58. doi: 10.1186/s13041-020-00596-3.","Qi B","Mol Brain","2020","2020/04/11","PMC7144060","","10.1186/s13041-020-00596-3"
"32667139","Molecular and behavioural abnormalities in the FUS-tg mice mimic frontotemporal lobar degeneration: Effects of old and new anti-inflammatory therapies","de Munter J, Babaevskaya D, Wolters EC, Pavlov D, Lysikova E, V Kalueff A, Gorlova A, Oplatchikova M, Pomytkin IA, Proshin A, Umriukhin A, Lesch KP, Strekalova T.","J Cell Mol Med. 2020 Sep;24(17):10251-10257. doi: 10.1111/jcmm.15628. Epub 2020 Jul 15.","de Munter J","J Cell Mol Med","2020","2020/07/16","PMC7520339","","10.1111/jcmm.15628"
"29040533","Hippocampal phosphorylated tau induced cognitive decline, dendritic spine loss and mitochondrial abnormalities in a mouse model of Alzheimer's disease","Kandimalla R, Manczak M, Yin X, Wang R, Reddy PH.","Hum Mol Genet. 2018 Jan 1;27(1):30-40. doi: 10.1093/hmg/ddx381.","Kandimalla R","Hum Mol Genet","2018","2017/10/18","PMC5886218","","10.1093/hmg/ddx381"
"30876859","Environmental enrichment and amantadine confer individual but nonadditive enhancements in motor and spatial learning after controlled cortical impact injury","Bleimeister IH, Wolff M, Lam TR, Brooks DM, Patel R, Cheng JP, Bondi CO, Kline AE.","Brain Res. 2019 Jul 1;1714:227-233. doi: 10.1016/j.brainres.2019.03.007. Epub 2019 Mar 12.","Bleimeister IH","Brain Res","2019","2019/03/17","PMC6476676","NIHMS1524136","10.1016/j.brainres.2019.03.007"
"27208617","Short-term environmental enrichment enhances synaptic plasticity in hippocampal slices from aged rats","Stein LR, O'Dell KA, Funatsu M, Zorumski CF, Izumi Y.","Neuroscience. 2016 Aug 4;329:294-305. doi: 10.1016/j.neuroscience.2016.05.020. Epub 2016 May 18.","Stein LR","Neuroscience","2016","2016/05/22","PMC4924801","NIHMS792168","10.1016/j.neuroscience.2016.05.020"
"28417146","Repeated mild traumatic brain injury in female rats increases lipid peroxidation in neurons","Yates NJ, Lydiard S, Fehily B, Weir G, Chin A, Bartlett CA, Alderson J, Fitzgerald M.","Exp Brain Res. 2017 Jul;235(7):2133-2149. doi: 10.1007/s00221-017-4958-8. Epub 2017 Apr 17.","Yates NJ","Exp Brain Res","2017","2017/04/19","","","10.1007/s00221-017-4958-8"
"26873444","First translational 'Think Tank' on cerebrovascular disease, cognitive impairment and dementia","Barone FC, Gustafson D, Crystal HA, Moreno H, Adamski MG, Arai K, Baird AE, Balucani C, Brickman AM, Cechetto D, Gorelick P, Biessels GJ, Kiliaan A, Launer L, Schneider J, Sorond FA, Whitmer R, Wright C, Zhang ZG.","J Transl Med. 2016 Feb 13;14:50. doi: 10.1186/s12967-016-0806-z.","Barone FC","J Transl Med","2016","2016/02/14","PMC4752794","","10.1186/s12967-016-0806-z"
"26607251","BDNF levels are increased by aminoindan and rasagiline in a double lesion model of Parkinson׳s disease","Ledreux A, Boger HA, Hinson VK, Cantwell K, Granholm AC.","Brain Res. 2016 Jan 15;1631:34-45. doi: 10.1016/j.brainres.2015.11.028. Epub 2015 Nov 19.","Ledreux A","Brain Res","2016","2015/11/27","","","10.1016/j.brainres.2015.11.028"
"29980750","Cognition based bTBI mechanistic criteria; a tool for preventive and therapeutic innovations","Garcia-Gonzalez D, Race NS, Voets NL, Jenkins DR, Sotiropoulos SN, Acosta G, Cruz-Haces M, Tang J, Shi R, Jérusalem A.","Sci Rep. 2018 Jul 6;8(1):10273. doi: 10.1038/s41598-018-28271-7.","Garcia-Gonzalez D","Sci Rep","2018","2018/07/08","PMC6035210","","10.1038/s41598-018-28271-7"
"30169537","Using imaging photoplethysmography for heart rate estimation in non-human primates","Unakafov AM, Möller S, Kagan I, Gail A, Treue S, Wolf F.","PLoS One. 2018 Aug 31;13(8):e0202581. doi: 10.1371/journal.pone.0202581. eCollection 2018.","Unakafov AM","PLoS One","2018","2018/09/01","PMC6118383","","10.1371/journal.pone.0202581"
"30853300","Intrinsic Variable Learning for Brain-Machine Interface Control by Human Anterior Intraparietal Cortex","Sakellaridi S, Christopoulos VN, Aflalo T, Pejsa KW, Rosario ER, Ouellette D, Pouratian N, Andersen RA.","Neuron. 2019 May 8;102(3):694-705.e3. doi: 10.1016/j.neuron.2019.02.012. Epub 2019 Mar 7.","Sakellaridi S","Neuron","2019","2019/03/12","PMC6922088","NIHMS1523068","10.1016/j.neuron.2019.02.012"
"32439454","Prenatal nicotine exposure in mice induces sex-dependent anxiety-like behavior, cognitive deficits, hyperactivity, and changes in the expression of glutamate receptor associated-genes in the prefrontal cortex","Polli FS, Scharff MB, Ipsen TH, Aznar S, Kohlmeier KA, Andreasen JT.","Pharmacol Biochem Behav. 2020 Aug;195:172951. doi: 10.1016/j.pbb.2020.172951. Epub 2020 May 19.","Polli FS","Pharmacol Biochem Behav","2020","2020/05/23","","","10.1016/j.pbb.2020.172951"
"29251222","Dietary polydextrose and galactooligosaccharide increase exploratory behavior, improve recognition memory, and alter neurochemistry in the young pig","Fleming SA, Monaikul S, Patsavas AJ, Waworuntu RV, Berg BM, Dilger RN.","Nutr Neurosci. 2019 Jul;22(7):499-512. doi: 10.1080/1028415X.2017.1415280. Epub 2017 Dec 18.","Fleming SA","Nutr Neurosci","2019","2017/12/19","","","10.1080/1028415X.2017.1415280"
"29976948","Neonatal corticosterone mitigates autoimmune neuropsychiatric disorders associated with streptococcus in mice","Macrì S, Spinello C, Widomska J, Magliozzi R, Poelmans G, Invernizzi RW, Creti R, Roessner V, Bartolini E, Margarit I, Glennon J, Laviola G.","Sci Rep. 2018 Jul 5;8(1):10188. doi: 10.1038/s41598-018-28372-3.","Macrì S","Sci Rep","2018","2018/07/07","PMC6033871","","10.1038/s41598-018-28372-3"
"28571775","Critical role of CA1 muscarinic receptors on memory acquisition deficit induced by total (TSD) and REM sleep deprivation (RSD)","Javad-Moosavi BZ, Vaezi G, Nasehi M, Haeri-Rouhani SA, Zarrindast MR.","Prog Neuropsychopharmacol Biol Psychiatry. 2017 Oct 3;79(Pt B):128-135. doi: 10.1016/j.pnpbp.2017.05.024. Epub 2017 May 30.","Javad-Moosavi BZ","Prog Neuropsychopharmacol Biol Psychiatry","2017","2017/06/03","","","10.1016/j.pnpbp.2017.05.024"
"31666100","Pharmacological and chemogenetic orexin/hypocretin intervention ameliorates Hipp-dependent memory impairment in the A53T mice model of Parkinson's disease","Stanojlovic M, Pallais JP, Lee MK, Kotz CM.","Mol Brain. 2019 Oct 30;12(1):87. doi: 10.1186/s13041-019-0514-8.","Stanojlovic M","Mol Brain","2019","2019/11/01","PMC6822428","","10.1186/s13041-019-0514-8"
